feature,class_label,class_number
"[-4.5574625e+02  1.1039542e+02 -1.6559847e+01  3.2775528e+01
 -9.4942131e+00 -4.9157605e+00 -6.5524282e+00  1.4625060e+01
  5.1275620e+00 -1.5336495e+01  6.3231506e+00 -5.0097351e+00
 -8.9037352e+00 -8.5645390e+00 -6.1703438e-01 -4.6789851e+00
 -3.1753788e+00  5.4736309e+00 -4.4123893e+00  2.3457541e+00
  1.8728303e+00  5.1049352e+00  2.7484949e+00 -4.5494244e-01
  5.1327214e+00 -4.0244108e-01  2.4394741e+00  2.1229722e-01
  1.7501327e+00  1.7413602e+00 -1.4340113e+00  1.7097970e+00
  9.5138200e-02  9.4234532e-01 -1.9831949e+00  5.0058925e-01
  2.3652342e-01 -2.1789052e+00  8.3314323e-01 -1.0785345e+00]",evegro,8
"[-4.71846863e+02  1.12898964e+02 -2.41902981e+01  4.61938972e+01
 -1.23734760e+01  6.54474640e+00 -4.37287617e+00  1.47657328e+01
  8.69546604e+00 -1.07676744e+01  1.05494318e+01 -5.99527502e+00
 -1.85656750e+00 -5.42013359e+00  2.18268371e+00 -1.22580481e+00
 -2.57164025e+00  5.04145241e+00 -4.25224972e+00  4.11058140e+00
  6.09456718e-01  5.00248671e+00  9.58577871e-01 -5.01394033e-01
  5.41574144e+00 -1.89458370e+00  3.24908590e+00 -4.96673495e-01
  1.94499648e+00  1.78601086e+00 -9.43646252e-01  2.07672215e+00
 -1.60636973e+00  1.01779771e+00 -1.34068811e+00 -3.36798996e-01
 -1.02819848e+00 -2.54214048e+00  8.81473869e-02 -2.21880293e+00]",evegro,8
"[-4.7433527e+02  1.1103609e+02 -2.9453707e+01  4.5181366e+01
 -1.4607986e+01 -7.0872265e-01 -5.8665037e+00  1.4440148e+01
  8.6072073e+00 -9.6738262e+00  1.2363861e+01 -4.9087729e+00
 -1.0339010e+00 -4.3186626e+00  1.1947613e+00 -1.8880175e+00
 -2.9114485e+00  6.4914465e+00 -3.7515123e+00  4.2626133e+00
  2.7565026e-01  2.6002371e+00  1.0778706e+00 -9.2559344e-01
  5.3439646e+00 -9.5449668e-01  4.3720965e+00 -4.8497934e-02
  1.4945779e+00  3.3078411e+00 -4.6573591e-01  3.1176655e+00
  4.6829551e-02  1.2203188e+00 -1.5322024e+00 -1.7551848e-01
 -3.6017302e-01 -2.5412409e+00  8.4443945e-01 -1.6015487e+00]",evegro,8
"[-4.66212524e+02  1.22512276e+02 -2.73374939e+01  4.40866508e+01
 -1.82157364e+01 -1.52035034e+00 -5.11077738e+00  1.50751286e+01
  9.57910442e+00 -9.03292561e+00  1.53147154e+01 -9.39229250e-01
  2.06246161e+00 -1.93004179e+00  2.15820241e+00 -1.43870974e+00
 -2.87008786e+00  6.35980892e+00 -2.94087076e+00  4.26011562e+00
 -4.03316706e-01  3.38764143e+00  1.41200233e+00 -1.31799817e+00
  4.52672815e+00 -2.64718723e+00  2.93198133e+00 -1.54064202e+00
  9.13888097e-01  2.52399874e+00 -1.55193055e+00  3.04337811e+00
  7.01977164e-02  2.33366513e+00 -9.77588058e-01  9.07982886e-02
  4.36786264e-01 -2.63128281e+00  9.76094007e-01 -1.45517612e+00]",evegro,8
"[-4.60551086e+02  1.36833191e+02 -2.44124355e+01  3.78929558e+01
 -2.28373623e+01  1.63494098e+00 -5.41789770e+00  1.43936529e+01
  1.03030367e+01 -9.89900875e+00  1.46999035e+01 -9.28185582e-02
  2.64756060e+00 -3.12704444e+00  3.24307680e+00  8.30522031e-02
 -1.94622409e+00  7.72257137e+00 -2.68515587e+00  4.81677246e+00
  4.18790668e-01  3.46658754e+00  1.00333321e+00 -1.35130763e+00
  4.28241587e+00 -2.97449136e+00  3.14503431e+00 -6.71490014e-01
  2.27070498e+00  3.14842582e+00 -3.52097660e-01  4.25850630e+00
  1.30415753e-01  2.17806554e+00 -8.54026973e-01  1.24737167e+00
  1.34937298e+00 -2.18059421e+00  1.46696615e+00 -1.26656497e+00]",evegro,8
"[-4.4993423e+02  1.3147302e+02 -2.3635101e+01  4.1999882e+01
 -1.8025291e+01  1.5294287e+00 -2.2920260e+00  1.0811396e+01
  1.2973335e+01 -6.6710911e+00  1.2958466e+01  4.1674628e+00
  1.1212305e+00 -4.4370160e+00  5.2508001e+00  9.4006544e-01
 -1.3251904e+00  8.5642967e+00 -6.9957614e-01  3.6965227e+00
 -1.5867194e+00  2.9634564e+00  7.4724185e-01 -1.0392942e+00
  5.4175215e+00 -2.7005503e+00  3.4925802e+00  2.9684976e-01
  1.6961600e+00  3.4250398e+00 -1.6382693e-01  3.9200048e+00
  5.1402402e-01  2.4479930e+00 -2.0761974e-01  4.3516511e-01
  6.9705057e-01 -2.0517893e+00  5.3915834e-01 -1.5160431e+00]",evegro,8
"[-4.59021484e+02  1.17100983e+02 -1.43743877e+01  3.56585808e+01
 -8.96734047e+00  1.25511050e+00 -4.46590567e+00  1.73151264e+01
  1.25246534e+01 -7.28677368e+00  1.42747917e+01  3.12899542e+00
 -4.76638228e-02 -4.83621264e+00  4.21906328e+00  9.73316312e-01
 -3.06001663e+00  7.21048355e+00 -7.87402391e-01  2.66042995e+00
 -5.01808465e-01  3.14926457e+00  1.80296171e+00 -3.40516239e-01
  5.70120716e+00  3.58543932e-01  3.36763072e+00  2.42309228e-01
  2.44707632e+00  2.72177744e+00  1.22715734e-01  2.87139964e+00
 -2.09175155e-01  2.06833887e+00 -1.51468277e+00 -1.15592904e-01
  2.70032227e-01 -1.94524038e+00  9.67297256e-01 -1.82821107e+00]",evegro,8
"[-4.64221771e+02  1.11323296e+02 -2.19484539e+01  3.85383339e+01
 -1.17589922e+01 -6.60335124e-01 -5.58571577e+00  1.11557560e+01
  8.42370987e+00 -8.55065727e+00  1.04587250e+01 -2.15321064e+00
 -1.00893724e+00 -4.88849115e+00  1.56917512e+00  1.02132179e-01
 -3.51765251e+00  4.66856098e+00 -2.42327833e+00  2.84052062e+00
  2.15527147e-01  3.36614323e+00  1.54500604e+00 -9.61151898e-01
  3.65634418e+00 -2.07303548e+00  2.33184648e+00 -3.46173465e-01
  1.56200314e+00  2.66909885e+00  8.63291144e-01  3.58157372e+00
 -5.89763261e-02  2.30586219e+00 -5.30140519e-01  2.57333189e-01
  5.44354856e-01 -1.20063138e+00  1.15545177e+00 -1.60856986e+00]",evegro,8
"[-4.8023755e+02  1.0673121e+02 -2.1228815e+01  4.1896931e+01
 -1.4736976e+01  6.2203288e+00 -3.8522732e+00  9.7177706e+00
  8.6197729e+00 -6.5117764e+00  1.1639491e+01 -3.6356690e+00
  1.5615814e+00 -3.9405279e+00  1.9949536e+00  1.7948492e+00
 -1.5761721e+00  6.1370153e+00 -1.2837073e+00  4.1040888e+00
  3.9313695e-01  3.7956917e+00  1.8662982e+00  5.5932105e-01
  5.2395682e+00  4.6280906e-01  4.2168236e+00  3.5098705e-01
  3.4603667e+00  2.4949558e+00  1.0349934e+00  4.5320029e+00
  7.9019177e-01  2.8292532e+00  1.0444146e-01  1.6666434e+00
  5.2689391e-01 -5.0716037e-01  1.6411684e+00 -1.3656797e+00]",evegro,8
"[-4.88414825e+02  1.12360359e+02 -3.03979034e+01  4.68283043e+01
 -2.14122086e+01  8.32880020e+00 -8.62728119e+00  1.06055765e+01
  7.48172760e+00 -1.13357601e+01  9.96380424e+00 -7.65498257e+00
 -4.96771298e-02 -1.02055798e+01  1.72803551e-01 -1.81552947e+00
 -6.79498482e+00  3.41397119e+00 -5.48730850e+00  1.51182246e+00
 -4.58879328e+00  1.62263644e+00  1.48744658e-01 -1.35975778e+00
  3.42277884e+00 -3.02553296e+00  2.60183167e+00 -2.35126758e+00
  1.52087879e+00  9.85932171e-01 -1.10252690e+00  2.18651319e+00
 -2.34155011e+00  1.26045489e+00 -1.89350164e+00 -2.51963913e-01
 -3.84360738e-02 -1.81427026e+00  6.05710149e-01 -2.40844941e+00]",evegro,8
"[-4.9219727e+02  1.2973343e+02 -4.4208321e+01  5.1296204e+01
 -3.3662052e+01  8.2407885e+00 -1.5078148e+01  9.3950033e+00
  7.8784118e+00 -1.6797047e+01  1.1397415e+01 -9.2146301e+00
  1.0886972e+00 -1.1713377e+01 -3.4227185e-02 -1.9398080e+00
 -6.7057385e+00  6.2207365e+00 -6.1556911e+00  3.6908369e+00
 -4.0109315e+00  1.2865521e+00  7.4587858e-01 -1.1169918e+00
  3.4487562e+00 -3.0646105e+00  4.3021784e+00 -2.5111091e+00
  1.8339846e+00  1.9747369e+00  5.2183485e-01  3.7225902e+00
 -1.3098077e+00  3.2097316e+00 -1.3519194e+00  4.7653836e-01
  2.1713714e-01 -1.6879771e+00  4.1550460e-01 -2.0714228e+00]",evegro,8
"[-4.6709650e+02  1.2067314e+02 -2.3744713e+01  4.2571163e+01
 -2.0415058e+01  1.9317073e+00 -7.9813714e+00  8.5875969e+00
  7.8932624e+00 -1.2633752e+01  9.0857573e+00 -3.9865994e+00
 -1.7969288e+00 -9.1791449e+00 -2.0503199e+00 -2.8163610e+00
 -4.7752695e+00  5.4802804e+00 -3.8559909e+00  1.6731545e+00
 -3.2548847e+00  1.3150804e+00  7.0377940e-01 -1.9408079e+00
  3.8534942e+00 -2.2558372e+00  2.4050262e+00 -1.6732736e+00
  1.0957202e+00  1.7655311e+00 -5.6078845e-01  3.8287377e+00
 -7.1402144e-01  1.7305669e+00 -1.5055081e+00 -4.2255795e-01
  5.6028950e-01 -2.3769257e+00  6.0349208e-01 -1.8681656e+00]",evegro,8
"[-4.48947296e+02  1.17931366e+02 -2.09075527e+01  3.92943840e+01
 -1.51749210e+01 -4.70273542e+00 -8.26464176e+00  1.62268391e+01
  1.03200712e+01 -1.14406929e+01  1.15705051e+01  1.71945798e+00
 -1.45240521e+00 -7.20287561e+00  2.88460135e+00 -1.76703370e+00
 -3.74270511e+00  6.91432905e+00 -3.97805738e+00  9.99893367e-01
 -1.47445214e+00  1.73054922e+00  2.19373775e+00 -3.04572135e-01
  3.21267152e+00 -2.42888379e+00  2.31324077e+00 -1.61916152e-01
  5.46054125e-01  2.61944056e+00  3.43319535e-01  2.68737221e+00
 -1.67045206e-01  1.50170696e+00 -1.17287254e+00 -9.51761007e-01
  1.27400160e+00 -2.31214190e+00 -2.14937136e-01 -8.94613326e-01]",evegro,8
"[-4.8151724e+02  1.4046899e+02 -4.7406086e+01  5.3789078e+01
 -3.6497520e+01  2.7227705e+00 -7.5200248e+00  8.3611345e+00
  6.3965788e+00 -8.6813164e+00  9.5246534e+00 -1.0842124e+01
  4.6292229e+00 -9.3067322e+00  1.9334242e+00 -4.4079673e-01
 -4.6209764e+00  5.8521595e+00 -6.2169666e+00  6.0246696e+00
 -9.3466711e-01  3.8443344e+00  2.1705194e+00 -6.6541523e-02
  4.0429406e+00 -3.3593559e+00  4.0863252e+00 -1.0732851e+00
  1.8677431e+00  2.4114659e+00  1.0074741e+00  1.9026306e+00
 -1.4023118e+00  2.9524438e+00 -2.9177332e+00 -7.8574575e-02
  1.3111522e-02 -2.6728072e+00  7.3166329e-01 -1.7808748e+00]",evegro,8
"[-4.7604001e+02  1.1264874e+02 -2.3024782e+01  3.8489693e+01
 -1.8682941e+01  1.9132246e+00 -9.3345299e+00  9.2503586e+00
  7.7792182e+00 -9.0416727e+00  9.8600054e+00 -4.1038098e+00
  2.6015434e-01 -7.9530640e+00  8.6645067e-01 -1.3379506e+00
 -3.6707296e+00  6.8641243e+00 -2.2999499e+00  4.4705958e+00
 -1.1196840e+00  3.2662301e+00  2.1973720e+00 -7.1283913e-01
  4.6781235e+00 -1.1587068e+00  4.0458145e+00  1.5199558e-01
  2.5131538e+00  3.0036912e+00  6.6464090e-01  3.5079339e+00
  1.4746633e-01  1.8462563e+00 -1.9785620e+00  5.7985902e-01
  3.6461866e-01 -1.6037598e+00  1.4983814e+00 -9.9840283e-01]",evegro,8
"[-4.6223904e+02  1.1160496e+02 -1.7578838e+01  3.9276310e+01
 -1.0105107e+01  3.8247194e+00 -3.8975730e+00  1.4126358e+01
  1.2320405e+01 -4.9124608e+00  1.4561948e+01  1.3335764e+00
  8.9936393e-01 -4.7937241e+00  2.3787429e+00 -9.7447592e-01
 -2.3517749e+00  9.2141256e+00  3.0505466e-01  6.9982929e+00
  2.3915207e+00  4.2214942e+00  3.2036612e+00 -1.5502936e+00
  4.5451035e+00  1.6750833e-01  4.2108164e+00  1.2137117e+00
  3.0970855e+00  4.2445292e+00  1.0929763e+00  3.9496012e+00
  4.4851938e-01  6.8233055e-01 -2.8629951e+00  3.1715277e-01
  1.5884596e+00 -7.4134922e-01  2.1581373e+00 -3.7327439e-01]",evegro,8
"[-466.85892     121.59096     -18.878616     51.35512      -9.436583
   10.043729     -3.931774     11.35287       9.601866     -8.100663
   12.838265     -2.1224313     2.9973016    -3.0917773     4.6438756
    2.882826      0.9425362     9.582388     -1.5085886     6.851258
    1.6977351     5.696266      5.239907      1.4693761     7.083723
    1.5531712     6.189696      0.93840903    3.2945964     3.5545704
    1.0815566     5.613464      1.173961      2.3240747    -1.2591219
    1.3242651     1.3007295    -1.7552774     1.2167977    -1.2622881 ]",evegro,8
"[-4.6469528e+02  1.1523581e+02 -1.3651820e+01  3.4033276e+01
 -1.6169205e+01  2.9803178e+00 -6.3511586e+00  7.9810901e+00
  1.0136975e+01 -7.2376695e+00  9.5446081e+00 -1.8894455e+00
  9.1438615e-01 -5.0140595e+00  4.2213768e-01  2.3173550e-01
 -3.4860125e+00  6.0785356e+00 -1.5250996e+00  3.4422591e+00
  5.3551120e-01  2.4547963e+00  3.5679696e+00  1.3545817e+00
  5.2159491e+00  1.3217117e+00  5.6230955e+00  2.0733991e+00
  3.5336149e+00  4.0740757e+00  1.5644467e+00  4.9364514e+00
  1.5526520e+00  3.1359105e+00  1.6278036e-01  7.5156277e-01
  1.2477840e+00 -1.0081085e+00  1.5077757e+00 -7.6773006e-01]",evegro,8
"[-4.8371558e+02  1.4483289e+02 -3.3302692e+01  4.9857910e+01
 -3.6595272e+01  1.3140425e+01 -1.4150572e+01  9.0538092e+00
  9.5146303e+00 -9.8042917e+00  1.7876179e+01 -7.9270101e+00
  3.4672828e+00 -1.1415228e+01 -1.4817241e+00 -1.5921137e+00
 -4.8608084e+00  5.8458934e+00 -6.9106545e+00  3.6896966e+00
 -4.5929732e+00  1.9879309e+00  4.1237900e-01 -3.9079002e-01
  5.0524564e+00 -1.9791546e+00  6.1076932e+00  3.0335631e-02
  5.0099244e+00  3.4856524e+00  1.5837622e+00  5.6372066e+00
  1.0283084e+00  4.7523522e+00 -2.2571073e-01  2.1759427e+00
  9.6447664e-01 -1.3061353e+00  1.7252357e+00 -1.4051759e+00]",evegro,8
"[-4.7417801e+02  1.0953053e+02 -1.5017682e+01  3.1653694e+01
 -1.7673922e+01 -1.4882474e+00 -1.0517293e+01  7.8616681e+00
  7.4338374e+00 -9.3170700e+00  1.0643082e+01 -4.7425368e-01
  1.2533310e-01 -7.1607571e+00 -1.5588812e+00 -2.2130427e+00
 -4.3218012e+00  4.4992871e+00 -3.3352365e+00  1.5933419e+00
 -1.6925902e+00  2.3481481e+00  2.1054995e+00 -6.8440819e-01
  4.0702009e+00 -4.5516434e-01  3.4815321e+00  5.5340308e-01
  3.1082733e+00  3.1333687e+00  7.4844694e-01  4.0762367e+00
  3.8659996e-01  2.6140177e+00 -6.1971056e-01  2.3187637e-01
  6.9967449e-01 -2.0730548e+00  9.6926206e-01 -1.2340055e+00]",evegro,8
"[-4.6623734e+02  1.0712942e+02 -3.1402359e+01  3.5628960e+01
 -1.8077602e+01  4.7853985e-01 -1.0502929e+01  5.0081153e+00
  5.5732303e+00 -1.0741367e+01  9.5864248e+00 -3.0491045e+00
  5.2480501e-01 -4.9610620e+00  8.8830835e-01 -1.2039020e+00
 -3.0472386e+00  5.3429570e+00 -3.7176898e+00  3.6874564e+00
 -2.1997213e-01  2.9706287e+00  2.5584040e+00  8.5320808e-02
  5.3155026e+00 -3.1685168e-01  3.7973003e+00  4.4821000e-01
  2.6519206e+00  3.1338272e+00  6.1338598e-01  4.1045489e+00
  5.9851480e-01  2.6843073e+00 -1.4705217e-01  9.8502678e-01
  1.3445548e+00 -1.0176862e+00  1.5595052e+00 -9.4418538e-01]",evegro,8
"[-4.84195496e+02  1.19603615e+02 -2.37255154e+01  4.10677376e+01
 -2.34779949e+01  5.96926308e+00 -8.58049393e+00  1.08373480e+01
  1.06190081e+01 -6.92030287e+00  1.16072483e+01 -5.19390488e+00
  2.72251177e+00 -6.33792734e+00  2.14253712e+00  1.41189158e+00
 -1.32993174e+00  6.85525846e+00 -2.39177442e+00  5.22002602e+00
 -7.35115528e-01  3.76211810e+00  1.79750764e+00  6.38937354e-01
  5.15024710e+00 -4.98278886e-01  4.90268898e+00 -1.92718208e-01
  3.06796861e+00  2.59252429e+00  1.43383253e+00  4.25911093e+00
  3.74326587e-01  3.09032559e+00 -5.31504691e-01  1.51599276e+00
  9.26478684e-01 -1.78528622e-01  1.85361707e+00 -1.02532697e+00]",evegro,8
"[-4.7548309e+02  1.1075554e+02 -2.2525213e+01  4.3580223e+01
 -2.4988035e+01  1.1618335e+00 -7.4042635e+00  6.9022322e+00
  8.6822777e+00 -6.6718216e+00  1.0185433e+01 -4.6669140e+00
  7.6292080e-01 -7.2815185e+00  1.5984229e+00  1.6066118e-01
 -2.6861551e+00  6.5668879e+00 -2.5732710e+00  3.8729606e+00
 -1.5073866e+00  3.3140965e+00  1.4502553e+00 -5.2895755e-01
  5.0882673e+00 -1.1465712e+00  4.0895762e+00 -1.6450617e-01
  2.4329734e+00  2.5530603e+00  3.9705724e-01  3.5872943e+00
 -1.1976105e-01  2.4401088e+00 -8.2319909e-01  1.0145899e+00
  8.4022546e-01 -1.0973538e+00  1.5151870e+00 -9.8500562e-01]",evegro,8
"[-4.6961050e+02  1.3244072e+02 -2.9320276e+01  4.6440170e+01
 -2.7379721e+01  7.3840203e+00 -8.2860699e+00  8.6899233e+00
  7.2500334e+00 -1.2564961e+01  1.0125004e+01 -7.5526376e+00
 -1.6586380e-01 -1.0672257e+01 -8.1152678e-01 -2.9084363e+00
 -7.1788988e+00  3.1648486e+00 -8.1463499e+00  1.5697125e+00
 -4.2576065e+00  6.0500389e-01 -5.5706012e-01 -2.4641979e+00
  4.2588291e+00 -2.6383495e+00  2.7687533e+00 -2.7202482e+00
  9.6768475e-01  9.3972427e-01 -1.3219039e+00  3.4732640e+00
 -9.6562928e-01  1.7778534e+00 -2.2484915e+00 -1.8143661e-01
  3.2761759e-01 -1.6447190e+00  6.0003555e-01 -2.7697172e+00]",evegro,8
"[-4.7694308e+02  1.2839349e+02 -2.7167356e+01  4.5458324e+01
 -2.5905560e+01  9.1491833e+00 -9.7773285e+00  9.3344402e+00
  8.3064299e+00 -1.3257084e+01  8.1956921e+00 -8.3249550e+00
 -8.4847015e-01 -1.0578207e+01  4.0935507e-01 -2.4569850e+00
 -6.2679110e+00  3.2385221e+00 -7.2398109e+00  1.8354226e+00
 -3.9888363e+00  2.0709174e+00 -1.1247854e+00 -3.4825346e+00
  3.5790093e+00 -3.0469964e+00  2.1672719e+00 -2.4490838e+00
  1.5053680e+00  1.7641741e+00 -7.7089334e-01  2.5709646e+00
 -5.3989850e-02  2.8030212e+00 -2.1440868e+00 -4.9053031e-01
  7.1529037e-01 -1.2229303e+00  3.7943265e-01 -1.9832834e+00]",evegro,8
"[-4.82606079e+02  1.33459396e+02 -2.63687057e+01  4.86845703e+01
 -2.90144615e+01  1.22939367e+01 -9.37734318e+00  9.80730057e+00
  1.18896809e+01 -6.92913771e+00  1.24822054e+01 -6.96450520e+00
  6.22229242e+00 -5.53747129e+00  5.17040730e+00  4.59404087e+00
 -2.43276834e-01  8.25769234e+00 -2.52165079e+00  7.46734476e+00
  1.73765570e-01  5.82128763e+00  3.73466873e+00  2.03117013e+00
  6.60227060e+00 -3.03672522e-01  5.58774137e+00 -1.93100810e-01
  4.35024786e+00  3.22853565e+00  1.83504176e+00  4.68117952e+00
  5.83352208e-01  4.02956676e+00 -1.29168808e+00  1.54852688e+00
  1.51878774e+00 -1.01225846e-01  1.60950089e+00 -1.54699361e+00]",evegro,8
"[-4.8849857e+02  4.1094437e+01 -8.2721619e+01  4.0967941e+01
  2.2340925e+01  6.1063023e+00 -3.2176159e+01  1.1143895e+01
  7.6536121e+00 -1.2311095e+01 -4.9227910e+00 -3.3711705e+00
  1.3098031e+01 -7.2121186e+00 -5.6857026e-01 -5.9407153e+00
 -1.8434229e-01  2.2784369e+00 -6.8754148e+00 -1.4527076e+00
 -1.0144497e+00  6.0886507e+00 -4.5712609e+00 -1.9385269e+00
 -2.3475690e+00 -1.8932381e+00  1.7944198e+00 -2.5700479e+00
 -2.0506711e+00 -4.5471563e+00  1.7727375e+00 -4.4185135e-01
 -2.2568521e+00 -2.7196119e+00 -8.2602251e-01  7.8416419e-01
 -3.4384069e+00 -1.8862822e+00 -9.9756873e-01  6.9255769e-01]",evegro,8
"[-4.92006378e+02  4.24799957e+01 -7.70276108e+01  3.67570915e+01
  2.22873573e+01  5.65675545e+00 -3.22878151e+01  1.05544872e+01
  6.98015690e+00 -1.12858610e+01 -3.74619484e+00 -4.50124884e+00
  1.17650795e+01 -6.46457863e+00 -2.02222657e+00 -7.93352509e+00
 -4.99003567e-02  3.60803652e+00 -6.40167570e+00 -2.08745980e+00
 -2.04557705e+00  6.54182673e+00 -4.76412296e+00 -3.88119340e+00
 -1.04722965e+00 -1.99489444e-01  1.49698257e+00 -3.37518597e+00
 -2.42770195e+00 -4.49807787e+00  1.69332874e+00 -2.73627728e-01
 -2.50728559e+00 -2.59666300e+00 -3.63224387e-01  8.28125238e-01
 -3.67490864e+00 -1.60021615e+00 -1.11910677e+00  9.99768674e-02]",evegro,8
"[-5.38992249e+02  1.10479555e+01 -8.22828445e+01  9.33223343e+00
  5.01520252e+00 -6.56287527e+00 -2.90281658e+01  4.84894609e+00
  7.14263618e-01 -1.38740654e+01 -7.74969149e+00 -1.15112171e+01
  6.11012690e-02 -3.42285943e+00  4.28572559e+00 -5.08729410e+00
 -3.67472351e-01  7.01412725e+00  2.26894760e+00  2.66295385e+00
 -1.46369362e+00  5.49408245e+00  2.75241565e-02  1.90168273e+00
  3.30794573e+00  3.08736920e+00  2.26165485e+00 -1.57142603e+00
  2.82777214e+00  1.82544187e-01  7.51336813e-01 -1.51609182e+00
 -3.13694417e-01 -1.06395614e+00 -2.21383786e+00 -2.78796367e-02
 -2.40741706e+00 -1.09926903e+00 -1.78613448e+00  3.19947779e-01]",evegro,8
"[-5.7515070e+02  2.9811659e+01 -1.0731929e+02  1.1588802e+01
 -3.1378595e+01  8.5716515e+00 -4.6752850e+01 -2.5219502e+00
 -9.4638481e+00 -1.5626512e+01 -1.0849747e+01 -2.1217405e+01
  1.0154498e+00 -7.4379244e+00  4.7621984e+00 -1.0283245e+01
  8.0402699e+00  1.3462669e+00  6.1836982e+00  6.4288216e+00
 -3.2934470e+00  1.2481681e+01 -6.7232245e-01  8.9232264e+00
  5.6603837e+00  7.7329478e+00  6.4124117e+00  3.8967941e+00
  4.9384618e+00  4.3468070e+00  5.0096035e+00  7.3789042e-01
  5.1143379e+00 -2.4979901e+00  3.1625278e+00 -2.3265514e-01
 -1.2121001e+00  9.5800763e-01 -2.1498950e+00  1.8728657e+00]",evegro,8
"[-5.5245825e+02  1.2341440e+02 -6.9742645e+01  6.3701885e+01
  3.7640450e+00  1.1782367e+01 -1.0733155e+01  4.8022604e+00
  2.2857368e+01 -1.2795636e+01  1.6977767e+00  5.2449856e+00
  8.2188578e+00 -3.9874504e+00  3.2931840e-01  7.1932240e+00
 -1.6461989e-01  1.3073752e+00  3.2430887e-01  4.0776415e+00
  1.0037376e+00  1.1097770e+00  2.0740876e+00  2.2296352e+00
  1.6009289e+00  1.2316391e+00  2.0616305e+00  2.8157520e-01
  1.6481814e+00  1.2279537e+00  1.3699943e+00  4.6756077e-01
  1.1405841e+00  8.5368621e-01 -6.4650202e-01  2.0154761e-02
  1.4865376e-02  4.5350176e-01 -7.0681620e-01 -2.6770318e-01]",evegro,8
"[-5.3980768e+02  1.1434781e+02 -7.1598724e+01  6.2472378e+01
  1.5336339e+01  3.6083369e+00 -6.5623174e+00  6.4863768e+00
  2.7474236e+01 -8.6773281e+00 -4.4869926e-02  1.0703412e+01
  8.4493322e+00 -8.5215962e-01  2.6996217e+00  9.9742250e+00
  1.8999691e+00  2.2536380e+00  2.7556877e+00  4.0482354e+00
  1.9363801e+00  1.3278937e+00  3.4143059e+00  2.0480185e+00
  1.4668010e+00  2.2287962e+00  2.2641430e+00  6.8254776e-02
  1.1282574e+00  1.8902891e+00  6.5299970e-01  6.7602050e-01
  1.4408833e+00  4.6648151e-01 -1.1211393e+00 -4.6223825e-01
  4.4042408e-01 -3.0107674e-01 -1.1753997e+00 -2.1620734e-01]",evegro,8
"[-5.47333313e+02  1.08427902e+02 -7.79373627e+01  5.81145020e+01
  7.00206709e+00 -9.98546362e-01 -1.30290508e+01  6.28832206e-02
  2.20534267e+01 -1.33086605e+01 -6.09631109e+00  4.75207806e+00
  5.24544096e+00 -5.00813532e+00 -1.73862684e+00  5.52137280e+00
 -1.62021792e+00 -1.54430985e+00 -1.44464314e-01  1.24703717e+00
 -2.29192302e-01 -5.50914556e-02  6.32362366e-01  7.54073977e-01
 -3.25211674e-01  9.58619356e-01  9.76338685e-01 -5.80949187e-01
  1.60364187e+00  1.15994585e+00  1.51494467e+00  6.44748509e-01
  1.25586069e+00  1.22267139e+00 -1.23811170e-01  4.21660155e-01
  1.98973179e-01  5.38942695e-01 -1.62666008e-01  7.06159830e-01]",evegro,8
"[-7.04280457e+02  1.06385414e+02 -3.96822319e+01  5.28607407e+01
 -1.89201851e+01  1.99980087e+01 -1.49622192e+01  3.03448653e+00
 -2.10795188e+00 -9.49427509e+00  1.56276405e+00 -1.21922817e+01
  3.10640645e+00 -8.72937775e+00  2.58957291e+00 -8.43653202e+00
 -3.42933702e+00 -1.53324699e+00 -5.12446260e+00 -8.81096184e-01
 -6.07690001e+00  2.48300767e+00 -6.26987648e+00 -1.80645382e+00
 -2.85059571e+00  1.35148212e-01 -6.32302999e-01 -3.80638123e+00
  4.12407905e-01 -2.62494016e+00  8.44425559e-01 -2.88710737e+00
  6.78515509e-02 -1.63424754e+00 -1.25110245e+00 -1.53023612e+00
 -2.80346560e+00  7.05945045e-02 -1.18350768e+00  7.06059217e-01]",evegro,8
"[-7.20766663e+02  1.18727486e+02 -5.45831223e+01  6.44272156e+01
 -3.29461098e+01  2.55081787e+01 -2.40156536e+01  6.58589077e+00
 -7.80829048e+00 -1.14885807e+01  3.92945260e-01 -1.46778688e+01
  2.69100523e+00 -1.55839672e+01  3.49529862e+00 -1.24087029e+01
 -2.53812337e+00 -4.93836832e+00 -4.57403326e+00 -2.16509414e+00
 -7.80782509e+00  2.45746636e+00 -7.29422808e+00  6.16147280e-01
 -5.12392282e+00  3.99321139e-01 -2.96896219e+00 -2.33126402e+00
 -2.92533517e-01 -2.60899329e+00  1.43732572e+00 -3.28332591e+00
  9.40811872e-01 -3.44177365e+00  4.27516520e-01 -1.59535658e+00
 -1.19163501e+00 -1.05741131e+00 -1.25127435e+00  6.67971671e-01]",evegro,8
